angle,pos
-0.6108652381980153,0.9000000000000006
-0.6108652381980153,0.9100000000000006
-0.6108652381980153,0.9200000000000006
-0.6108652381980153,0.9300000000000006
-0.6108652381980153,0.9400000000000006
-0.5934119456780721,0.0
-0.5934119456780721,0.01
-0.5934119456780721,0.02
-0.5934119456780721,0.03
-0.5934119456780721,0.04
-0.5934119456780721,0.05
-0.5934119456780721,0.060000000000000005
-0.5934119456780721,0.07
-0.5934119456780721,0.08
-0.5934119456780721,0.09
-0.5934119456780721,0.09999999999999999
-0.5934119456780721,0.10999999999999999
-0.5934119456780721,0.11999999999999998
-0.5934119456780721,0.12999999999999998
-0.5934119456780721,0.13999999999999999
-0.5934119456780721,0.15
-0.5934119456780721,0.16
-0.5934119456780721,0.17
-0.5934119456780721,0.18000000000000002
-0.5934119456780721,0.19000000000000003
-0.5934119456780721,0.20000000000000004
-0.5934119456780721,0.21000000000000005
-0.5934119456780721,0.22000000000000006
-0.5934119456780721,0.23000000000000007
-0.5934119456780721,0.24000000000000007
-0.5934119456780721,0.25000000000000006
-0.5934119456780721,0.26000000000000006
-0.5934119456780721,0.2700000000000001
-0.5934119456780721,0.2800000000000001
-0.5934119456780721,0.2900000000000001
-0.5934119456780721,0.3000000000000001
-0.5934119456780721,0.3100000000000001
-0.5934119456780721,0.3200000000000001
-0.5934119456780721,0.3300000000000001
-0.5934119456780721,0.34000000000000014
-0.5934119456780721,0.35000000000000014
-0.5934119456780721,0.36000000000000015
-0.5934119456780721,0.37000000000000016
-0.5934119456780721,0.38000000000000017
-0.5934119456780721,0.3900000000000002
-0.5934119456780721,0.4000000000000002
-0.5934119456780721,0.4100000000000002
-0.5934119456780721,0.4200000000000002
-0.5934119456780721,0.4300000000000002
-0.5934119456780721,0.4400000000000002
-0.5934119456780721,0.45000000000000023
-0.5934119456780721,0.46000000000000024
-0.5934119456780721,0.47000000000000025
-0.5934119456780721,0.48000000000000026
-0.5934119456780721,0.49000000000000027
-0.5934119456780721,0.5000000000000002
-0.5934119456780721,0.5100000000000002
-0.5934119456780721,0.5200000000000002
-0.5934119456780721,0.5300000000000002
-0.5934119456780721,0.5400000000000003
-0.5934119456780721,0.5500000000000003
-0.5934119456780721,0.5600000000000003
-0.5934119456780721,0.5700000000000003
-0.5934119456780721,0.5800000000000003
-0.5934119456780721,0.5900000000000003
-0.5934119456780721,0.6000000000000003
-0.5934119456780721,0.6100000000000003
-0.5934119456780721,0.6200000000000003
-0.5934119456780721,0.6300000000000003
-0.5934119456780721,0.6400000000000003
-0.5934119456780721,0.6500000000000004
-0.5934119456780721,0.6600000000000004
-0.5934119456780721,0.6700000000000004
-0.5934119456780721,0.6800000000000004
-0.5934119456780721,0.6900000000000004
-0.5934119456780721,0.7000000000000004
-0.5934119456780721,0.7100000000000004
-0.5934119456780721,0.7200000000000004
-0.5934119456780721,0.7300000000000004
-0.5934119456780721,0.7400000000000004
-0.5934119456780721,0.7500000000000004
-0.5934119456780721,0.7600000000000005
-0.5934119456780721,0.7700000000000005
-0.5934119456780721,0.7800000000000005
-0.5934119456780721,0.7900000000000005
-0.5934119456780721,0.8000000000000005
-0.5934119456780721,0.8100000000000005
-0.5934119456780721,0.8200000000000005
-0.5934119456780721,0.8300000000000005
-0.5934119456780721,0.8400000000000005
-0.5934119456780721,0.8500000000000005
-0.5934119456780721,0.8600000000000005
-0.5934119456780721,0.8700000000000006
-0.5934119456780721,0.8800000000000006
-0.5934119456780721,0.8900000000000006
-0.5934119456780721,0.9000000000000006
-0.5934119456780721,0.9100000000000006
-0.5934119456780721,0.9200000000000006
-0.5934119456780721,0.9300000000000006
-0.5934119456780721,0.9400000000000006
-0.5759586531581288,0.0
-0.5759586531581288,0.01
-0.5759586531581288,0.02
-0.5759586531581288,0.03
-0.5759586531581288,0.04
-0.5759586531581288,0.05
-0.5759586531581288,0.060000000000000005
-0.5759586531581288,0.07
-0.5759586531581288,0.08
-0.5759586531581288,0.09
-0.5759586531581288,0.09999999999999999
-0.5759586531581288,0.10999999999999999
-0.5759586531581288,0.11999999999999998
-0.5759586531581288,0.12999999999999998
-0.5759586531581288,0.13999999999999999
-0.5759586531581288,0.15
-0.5759586531581288,0.16
-0.5759586531581288,0.17
-0.5759586531581288,0.18000000000000002
-0.5759586531581288,0.19000000000000003
-0.5759586531581288,0.20000000000000004
-0.5759586531581288,0.21000000000000005
-0.5759586531581288,0.22000000000000006
-0.5759586531581288,0.23000000000000007
-0.5759586531581288,0.24000000000000007
-0.5759586531581288,0.25000000000000006
-0.5759586531581288,0.26000000000000006
-0.5759586531581288,0.2700000000000001
-0.5759586531581288,0.2800000000000001
-0.5759586531581288,0.2900000000000001
-0.5759586531581288,0.3000000000000001
-0.5759586531581288,0.3100000000000001
-0.5759586531581288,0.3200000000000001
-0.5759586531581288,0.3300000000000001
-0.5759586531581288,0.34000000000000014
-0.5759586531581288,0.35000000000000014
-0.5759586531581288,0.36000000000000015
-0.5759586531581288,0.37000000000000016
-0.5759586531581288,0.38000000000000017
-0.5759586531581288,0.3900000000000002
-0.5759586531581288,0.4000000000000002
-0.5759586531581288,0.4100000000000002
-0.5759586531581288,0.4200000000000002
-0.5759586531581288,0.4300000000000002
-0.5759586531581288,0.4400000000000002
-0.5759586531581288,0.45000000000000023
-0.5759586531581288,0.46000000000000024
-0.5759586531581288,0.47000000000000025
-0.5759586531581288,0.48000000000000026
-0.5759586531581288,0.49000000000000027
-0.5759586531581288,0.5000000000000002
-0.5759586531581288,0.5100000000000002
-0.5759586531581288,0.5200000000000002
-0.5759586531581288,0.5300000000000002
-0.5759586531581288,0.5400000000000003
-0.5759586531581288,0.5500000000000003
-0.5759586531581288,0.5600000000000003
-0.5759586531581288,0.5700000000000003
-0.5759586531581288,0.5800000000000003
-0.5759586531581288,0.5900000000000003
-0.5759586531581288,0.6000000000000003
-0.5759586531581288,0.6100000000000003
-0.5759586531581288,0.6200000000000003
-0.5759586531581288,0.6300000000000003
-0.5759586531581288,0.6400000000000003
-0.5759586531581288,0.6500000000000004
-0.5759586531581288,0.6600000000000004
-0.5759586531581288,0.6700000000000004
-0.5759586531581288,0.6800000000000004
-0.5759586531581288,0.6900000000000004
-0.5759586531581288,0.7000000000000004
-0.5759586531581288,0.7100000000000004
-0.5759586531581288,0.7200000000000004
-0.5759586531581288,0.7300000000000004
-0.5759586531581288,0.7400000000000004
-0.5759586531581288,0.7500000000000004
-0.5759586531581288,0.7600000000000005
-0.5759586531581288,0.7700000000000005
-0.5759586531581288,0.7800000000000005
-0.5759586531581288,0.7900000000000005
-0.5759586531581288,0.8000000000000005
-0.5759586531581288,0.8100000000000005
-0.5759586531581288,0.8200000000000005
-0.5759586531581288,0.8300000000000005
-0.5759586531581288,0.8400000000000005
-0.5759586531581288,0.8500000000000005
-0.5759586531581288,0.8600000000000005
-0.5759586531581288,0.8700000000000006
-0.5759586531581288,0.8800000000000006
-0.5759586531581288,0.8900000000000006
-0.5759586531581288,0.9000000000000006
-0.5759586531581288,0.9100000000000006
-0.5759586531581288,0.9200000000000006
-0.5759586531581288,0.9300000000000006
-0.5759586531581288,0.9400000000000006
-0.5585053606381855,0.0
-0.5585053606381855,0.01
-0.5585053606381855,0.02
-0.5585053606381855,0.03
-0.5585053606381855,0.04
-0.5585053606381855,0.05
-0.5585053606381855,0.060000000000000005
-0.5585053606381855,0.07
-0.5585053606381855,0.08
-0.5585053606381855,0.09
-0.5585053606381855,0.09999999999999999
-0.5585053606381855,0.10999999999999999
-0.5585053606381855,0.11999999999999998
-0.5585053606381855,0.12999999999999998
-0.5585053606381855,0.13999999999999999
-0.5585053606381855,0.15
-0.5585053606381855,0.16
-0.5585053606381855,0.17
-0.5585053606381855,0.18000000000000002
-0.5585053606381855,0.19000000000000003
-0.5585053606381855,0.20000000000000004
-0.5585053606381855,0.21000000000000005
-0.5585053606381855,0.22000000000000006
-0.5585053606381855,0.23000000000000007
-0.5585053606381855,0.24000000000000007
-0.5585053606381855,0.25000000000000006
-0.5585053606381855,0.26000000000000006
-0.5585053606381855,0.2700000000000001
-0.5585053606381855,0.2800000000000001
-0.5585053606381855,0.2900000000000001
-0.5585053606381855,0.3000000000000001
-0.5585053606381855,0.3100000000000001
-0.5585053606381855,0.3200000000000001
-0.5585053606381855,0.3300000000000001
-0.5585053606381855,0.34000000000000014
-0.5585053606381855,0.35000000000000014
-0.5585053606381855,0.36000000000000015
-0.5585053606381855,0.37000000000000016
-0.5585053606381855,0.38000000000000017
-0.5585053606381855,0.3900000000000002
-0.5585053606381855,0.4000000000000002
-0.5585053606381855,0.4100000000000002
-0.5585053606381855,0.4200000000000002
-0.5585053606381855,0.4300000000000002
-0.5585053606381855,0.4400000000000002
-0.5585053606381855,0.45000000000000023
-0.5585053606381855,0.46000000000000024
-0.5585053606381855,0.47000000000000025
-0.5585053606381855,0.48000000000000026
-0.5585053606381855,0.49000000000000027
-0.5585053606381855,0.5000000000000002
-0.5585053606381855,0.5100000000000002
-0.5585053606381855,0.5200000000000002
-0.5585053606381855,0.5300000000000002
-0.5585053606381855,0.5400000000000003
-0.5585053606381855,0.5500000000000003
-0.5585053606381855,0.5600000000000003
-0.5585053606381855,0.5700000000000003
-0.5585053606381855,0.5800000000000003
-0.5585053606381855,0.5900000000000003
-0.5585053606381855,0.6000000000000003
-0.5585053606381855,0.6100000000000003
-0.5585053606381855,0.6200000000000003
-0.5585053606381855,0.6300000000000003
-0.5585053606381855,0.6400000000000003
-0.5585053606381855,0.6500000000000004
-0.5585053606381855,0.6600000000000004
-0.5585053606381855,0.6700000000000004
-0.5585053606381855,0.6800000000000004
-0.5585053606381855,0.6900000000000004
-0.5585053606381855,0.7000000000000004
-0.5585053606381855,0.7100000000000004
-0.5585053606381855,0.7200000000000004
-0.5585053606381855,0.7300000000000004
-0.5585053606381855,0.7400000000000004
-0.5585053606381855,0.7500000000000004
-0.5585053606381855,0.7600000000000005
-0.5585053606381855,0.7700000000000005
-0.5585053606381855,0.7800000000000005
-0.5585053606381855,0.7900000000000005
-0.5585053606381855,0.8000000000000005
-0.5585053606381855,0.8100000000000005
-0.5585053606381855,0.8200000000000005
-0.5585053606381855,0.8300000000000005
-0.5585053606381855,0.8400000000000005
-0.5585053606381855,0.8500000000000005
-0.5585053606381855,0.8600000000000005
-0.5585053606381855,0.8700000000000006
-0.5585053606381855,0.8800000000000006
-0.5585053606381855,0.8900000000000006
-0.5585053606381855,0.9000000000000006
-0.5585053606381855,0.9100000000000006
-0.5585053606381855,0.9200000000000006
-0.5585053606381855,0.9300000000000006
-0.5585053606381855,0.9400000000000006
-0.5410520681182421,0.0
-0.5410520681182421,0.01
-0.5410520681182421,0.02
-0.5410520681182421,0.03
-0.5410520681182421,0.04
-0.5410520681182421,0.05
-0.5410520681182421,0.060000000000000005
-0.5410520681182421,0.07
-0.5410520681182421,0.08
-0.5410520681182421,0.09
-0.5410520681182421,0.09999999999999999
-0.5410520681182421,0.10999999999999999
-0.5410520681182421,0.11999999999999998
-0.5410520681182421,0.12999999999999998
-0.5410520681182421,0.13999999999999999
-0.5410520681182421,0.15
-0.5410520681182421,0.16
-0.5410520681182421,0.17
-0.5410520681182421,0.18000000000000002
-0.5410520681182421,0.19000000000000003
-0.5410520681182421,0.20000000000000004
-0.5410520681182421,0.21000000000000005
-0.5410520681182421,0.22000000000000006
-0.5410520681182421,0.23000000000000007
-0.5410520681182421,0.24000000000000007
-0.5410520681182421,0.25000000000000006
-0.5410520681182421,0.26000000000000006
-0.5410520681182421,0.2700000000000001
-0.5410520681182421,0.2800000000000001
-0.5410520681182421,0.2900000000000001
-0.5410520681182421,0.3000000000000001
-0.5410520681182421,0.3100000000000001
-0.5410520681182421,0.3200000000000001
-0.5410520681182421,0.3300000000000001
-0.5410520681182421,0.34000000000000014
-0.5410520681182421,0.35000000000000014
-0.5410520681182421,0.36000000000000015
-0.5410520681182421,0.37000000000000016
-0.5410520681182421,0.38000000000000017
-0.5410520681182421,0.3900000000000002
-0.5410520681182421,0.4000000000000002
-0.5410520681182421,0.4100000000000002
-0.5410520681182421,0.4200000000000002
-0.5410520681182421,0.4300000000000002
-0.5410520681182421,0.4400000000000002
-0.5410520681182421,0.45000000000000023
-0.5410520681182421,0.46000000000000024
-0.5410520681182421,0.47000000000000025
-0.5410520681182421,0.48000000000000026
-0.5410520681182421,0.49000000000000027
-0.5410520681182421,0.5000000000000002
-0.5410520681182421,0.5100000000000002
-0.5410520681182421,0.5200000000000002
-0.5410520681182421,0.5300000000000002
-0.5410520681182421,0.5400000000000003
-0.5410520681182421,0.5500000000000003
-0.5410520681182421,0.5600000000000003
-0.5410520681182421,0.5700000000000003
-0.5410520681182421,0.5800000000000003
-0.5410520681182421,0.5900000000000003
-0.5410520681182421,0.6000000000000003
-0.5410520681182421,0.6100000000000003
-0.5410520681182421,0.6200000000000003
-0.5410520681182421,0.6300000000000003
-0.5410520681182421,0.6400000000000003
-0.5410520681182421,0.6500000000000004
-0.5410520681182421,0.6600000000000004
-0.5410520681182421,0.6700000000000004
-0.5410520681182421,0.6800000000000004
-0.5410520681182421,0.6900000000000004
-0.5410520681182421,0.7000000000000004
-0.5410520681182421,0.7100000000000004
-0.5410520681182421,0.7200000000000004
-0.5410520681182421,0.7300000000000004
-0.5410520681182421,0.7400000000000004
-0.5410520681182421,0.7500000000000004
-0.5410520681182421,0.7600000000000005
-0.5410520681182421,0.7700000000000005
-0.5410520681182421,0.7800000000000005
-0.5410520681182421,0.7900000000000005
-0.5410520681182421,0.8000000000000005
-0.5410520681182421,0.8100000000000005
-0.5410520681182421,0.8200000000000005
-0.5410520681182421,0.8300000000000005
-0.5410520681182421,0.8400000000000005
-0.5410520681182421,0.8500000000000005
-0.5410520681182421,0.8600000000000005
-0.5410520681182421,0.8700000000000006
-0.5410520681182421,0.8800000000000006
-0.5410520681182421,0.8900000000000006
-0.5410520681182421,0.9000000000000006
-0.5410520681182421,0.9100000000000006
-0.5410520681182421,0.9200000000000006
-0.5410520681182421,0.9300000000000006
-0.5410520681182421,0.9400000000000006
-0.5235987755982988,0.0
-0.5235987755982988,0.01
-0.5235987755982988,0.02
-0.5235987755982988,0.03
-0.5235987755982988,0.04
-0.5235987755982988,0.05
-0.5235987755982988,0.060000000000000005
-0.5235987755982988,0.07
-0.5235987755982988,0.08
-0.5235987755982988,0.09
-0.5235987755982988,0.09999999999999999
-0.5235987755982988,0.10999999999999999
-0.5235987755982988,0.11999999999999998
-0.5235987755982988,0.12999999999999998
-0.5235987755982988,0.13999999999999999
-0.5235987755982988,0.15
-0.5235987755982988,0.16
-0.5235987755982988,0.17
-0.5235987755982988,0.18000000000000002
-0.5235987755982988,0.19000000000000003
-0.5235987755982988,0.20000000000000004
-0.5235987755982988,0.21000000000000005
-0.5235987755982988,0.22000000000000006
-0.5235987755982988,0.23000000000000007
-0.5235987755982988,0.24000000000000007
-0.5235987755982988,0.25000000000000006
-0.5235987755982988,0.26000000000000006
-0.5235987755982988,0.2700000000000001
-0.5235987755982988,0.2800000000000001
-0.5235987755982988,0.2900000000000001
-0.5235987755982988,0.3000000000000001
-0.5235987755982988,0.3100000000000001
-0.5235987755982988,0.3200000000000001
-0.5235987755982988,0.3300000000000001
-0.5235987755982988,0.34000000000000014
-0.5235987755982988,0.35000000000000014
-0.5235987755982988,0.36000000000000015
-0.5235987755982988,0.37000000000000016
-0.5235987755982988,0.38000000000000017
-0.5235987755982988,0.3900000000000002
-0.5235987755982988,0.4000000000000002
-0.5235987755982988,0.4100000000000002
-0.5235987755982988,0.4200000000000002
-0.5235987755982988,0.4300000000000002
-0.5235987755982988,0.4400000000000002
-0.5235987755982988,0.45000000000000023
-0.5235987755982988,0.46000000000000024
-0.5235987755982988,0.47000000000000025
-0.5235987755982988,0.48000000000000026
-0.5235987755982988,0.49000000000000027
-0.5235987755982988,0.5000000000000002
-0.5235987755982988,0.5100000000000002
-0.5235987755982988,0.5200000000000002
-0.5235987755982988,0.5300000000000002
-0.5235987755982988,0.5400000000000003
-0.5235987755982988,0.5500000000000003
-0.5235987755982988,0.5600000000000003
-0.5235987755982988,0.5700000000000003
-0.5235987755982988,0.5800000000000003
-0.5235987755982988,0.5900000000000003
-0.5235987755982988,0.6000000000000003
-0.5235987755982988,0.6100000000000003
-0.5235987755982988,0.6200000000000003
-0.5235987755982988,0.6300000000000003
-0.5235987755982988,0.6400000000000003
-0.5235987755982988,0.6500000000000004
-0.5235987755982988,0.6600000000000004
-0.5235987755982988,0.6700000000000004
-0.5235987755982988,0.6800000000000004
-0.5235987755982988,0.6900000000000004
-0.5235987755982988,0.7000000000000004
-0.5235987755982988,0.7100000000000004
-0.5235987755982988,0.7200000000000004
-0.5235987755982988,0.7300000000000004
-0.5235987755982988,0.7400000000000004
-0.5235987755982988,0.7500000000000004
-0.5235987755982988,0.7600000000000005
-0.5235987755982988,0.7700000000000005
-0.5235987755982988,0.7800000000000005
-0.5235987755982988,0.7900000000000005
-0.5235987755982988,0.8000000000000005
-0.5235987755982988,0.8100000000000005
-0.5235987755982988,0.8200000000000005
-0.5235987755982988,0.8300000000000005
-0.5235987755982988,0.8400000000000005
-0.5235987755982988,0.8500000000000005
-0.5235987755982988,0.8600000000000005
-0.5235987755982988,0.8700000000000006
-0.5235987755982988,0.8800000000000006
-0.5235987755982988,0.8900000000000006
-0.5235987755982988,0.9000000000000006
-0.5235987755982988,0.9100000000000006
-0.5235987755982988,0.9200000000000006
-0.5235987755982988,0.9300000000000006
-0.5235987755982988,0.9400000000000006
-0.5061454830783556,0.0
-0.5061454830783556,0.01
-0.5061454830783556,0.02
-0.5061454830783556,0.03
-0.5061454830783556,0.04
-0.5061454830783556,0.05
-0.5061454830783556,0.060000000000000005
-0.5061454830783556,0.07
-0.5061454830783556,0.08
-0.5061454830783556,0.09
-0.5061454830783556,0.09999999999999999
-0.5061454830783556,0.10999999999999999
-0.5061454830783556,0.11999999999999998
-0.5061454830783556,0.12999999999999998
-0.5061454830783556,0.13999999999999999
-0.5061454830783556,0.15
-0.5061454830783556,0.16
-0.5061454830783556,0.17
-0.5061454830783556,0.18000000000000002
-0.5061454830783556,0.19000000000000003
-0.5061454830783556,0.20000000000000004
-0.5061454830783556,0.21000000000000005
-0.5061454830783556,0.22000000000000006
-0.5061454830783556,0.23000000000000007
-0.5061454830783556,0.24000000000000007
-0.5061454830783556,0.25000000000000006
-0.5061454830783556,0.26000000000000006
-0.5061454830783556,0.2700000000000001
-0.5061454830783556,0.2800000000000001
-0.5061454830783556,0.2900000000000001
-0.5061454830783556,0.3000000000000001
-0.5061454830783556,0.3100000000000001
-0.5061454830783556,0.3200000000000001
-0.5061454830783556,0.3300000000000001
-0.5061454830783556,0.34000000000000014
-0.5061454830783556,0.35000000000000014
-0.5061454830783556,0.36000000000000015
-0.5061454830783556,0.37000000000000016
-0.5061454830783556,0.38000000000000017
-0.5061454830783556,0.3900000000000002
-0.5061454830783556,0.4000000000000002
-0.5061454830783556,0.4100000000000002
-0.5061454830783556,0.4200000000000002
-0.5061454830783556,0.4300000000000002
-0.5061454830783556,0.4400000000000002
-0.5061454830783556,0.45000000000000023
-0.5061454830783556,0.46000000000000024
-0.5061454830783556,0.47000000000000025
-0.5061454830783556,0.48000000000000026
-0.5061454830783556,0.49000000000000027
-0.5061454830783556,0.5000000000000002
-0.5061454830783556,0.5100000000000002
-0.5061454830783556,0.5200000000000002
-0.5061454830783556,0.5300000000000002
-0.5061454830783556,0.5400000000000003
-0.5061454830783556,0.5500000000000003
-0.5061454830783556,0.5600000000000003
-0.5061454830783556,0.5700000000000003
-0.5061454830783556,0.5800000000000003
-0.5061454830783556,0.5900000000000003
-0.5061454830783556,0.6000000000000003
-0.5061454830783556,0.6100000000000003
-0.5061454830783556,0.6200000000000003
-0.5061454830783556,0.6300000000000003
-0.5061454830783556,0.6400000000000003
-0.5061454830783556,0.6500000000000004
-0.5061454830783556,0.6600000000000004
-0.5061454830783556,0.6700000000000004
-0.5061454830783556,0.6800000000000004
-0.5061454830783556,0.6900000000000004
-0.5061454830783556,0.7000000000000004
-0.5061454830783556,0.7100000000000004
-0.5061454830783556,0.7200000000000004
-0.5061454830783556,0.7300000000000004
-0.5061454830783556,0.7400000000000004
-0.5061454830783556,0.7500000000000004
-0.5061454830783556,0.7600000000000005
-0.5061454830783556,0.7700000000000005
-0.5061454830783556,0.7800000000000005
-0.5061454830783556,0.7900000000000005
-0.5061454830783556,0.8000000000000005
-0.5061454830783556,0.8100000000000005
-0.5061454830783556,0.8200000000000005
-0.5061454830783556,0.8300000000000005
-0.5061454830783556,0.8400000000000005
-0.5061454830783556,0.8500000000000005
-0.5061454830783556,0.8600000000000005
-0.5061454830783556,0.8700000000000006
-0.5061454830783556,0.8800000000000006
-0.5061454830783556,0.8900000000000006
-0.5061454830783556,0.9000000000000006
-0.5061454830783556,0.9100000000000006
-0.5061454830783556,0.9200000000000006
-0.5061454830783556,0.9300000000000006
-0.5061454830783556,0.9400000000000006
-0.4886921905584123,0.0
-0.4886921905584123,0.01
-0.4886921905584123,0.02
-0.4886921905584123,0.03
-0.4886921905584123,0.04
-0.4886921905584123,0.05
-0.4886921905584123,0.060000000000000005
-0.4886921905584123,0.07
-0.4886921905584123,0.08
-0.4886921905584123,0.09
-0.4886921905584123,0.09999999999999999
-0.4886921905584123,0.10999999999999999
-0.4886921905584123,0.11999999999999998
-0.4886921905584123,0.12999999999999998
-0.4886921905584123,0.13999999999999999
-0.4886921905584123,0.15
-0.4886921905584123,0.16
-0.4886921905584123,0.17
-0.4886921905584123,0.18000000000000002
-0.4886921905584123,0.19000000000000003
-0.4886921905584123,0.20000000000000004
-0.4886921905584123,0.21000000000000005
-0.4886921905584123,0.22000000000000006
-0.4886921905584123,0.23000000000000007
-0.4886921905584123,0.24000000000000007
-0.4886921905584123,0.25000000000000006
-0.4886921905584123,0.26000000000000006
-0.4886921905584123,0.2700000000000001
-0.4886921905584123,0.2800000000000001
-0.4886921905584123,0.2900000000000001
-0.4886921905584123,0.3000000000000001
-0.4886921905584123,0.3100000000000001
-0.4886921905584123,0.3200000000000001
-0.4886921905584123,0.3300000000000001
-0.4886921905584123,0.34000000000000014
-0.4886921905584123,0.35000000000000014
-0.4886921905584123,0.36000000000000015
-0.4886921905584123,0.37000000000000016
-0.4886921905584123,0.38000000000000017
-0.4886921905584123,0.3900000000000002
-0.4886921905584123,0.4000000000000002
-0.4886921905584123,0.4100000000000002
-0.4886921905584123,0.4200000000000002
-0.4886921905584123,0.4300000000000002
-0.4886921905584123,0.4400000000000002
-0.4886921905584123,0.45000000000000023
-0.4886921905584123,0.46000000000000024
-0.4886921905584123,0.47000000000000025
-0.4886921905584123,0.48000000000000026
-0.4886921905584123,0.49000000000000027
-0.4886921905584123,0.5000000000000002
-0.4886921905584123,0.5100000000000002
-0.4886921905584123,0.5200000000000002
-0.4886921905584123,0.5300000000000002
-0.4886921905584123,0.5400000000000003
-0.4886921905584123,0.5500000000000003
-0.4886921905584123,0.5600000000000003
-0.4886921905584123,0.5700000000000003
-0.4886921905584123,0.5800000000000003
-0.4886921905584123,0.5900000000000003
-0.4886921905584123,0.6000000000000003
-0.4886921905584123,0.6100000000000003
-0.4886921905584123,0.6200000000000003
-0.4886921905584123,0.6300000000000003
-0.4886921905584123,0.6400000000000003
-0.4886921905584123,0.6500000000000004
-0.4886921905584123,0.6600000000000004
-0.4886921905584123,0.6700000000000004
-0.4886921905584123,0.6800000000000004
-0.4886921905584123,0.6900000000000004
-0.4886921905584123,0.7000000000000004
-0.4886921905584123,0.7100000000000004
-0.4886921905584123,0.7200000000000004
-0.4886921905584123,0.7300000000000004
-0.4886921905584123,0.7400000000000004
-0.4886921905584123,0.7500000000000004
-0.4886921905584123,0.7600000000000005
-0.4886921905584123,0.7700000000000005
-0.4886921905584123,0.7800000000000005
-0.4886921905584123,0.7900000000000005
-0.4886921905584123,0.8000000000000005
-0.4886921905584123,0.8100000000000005
-0.4886921905584123,0.8200000000000005
-0.4886921905584123,0.8300000000000005
-0.4886921905584123,0.8400000000000005
-0.4886921905584123,0.8500000000000005
-0.4886921905584123,0.8600000000000005
-0.4886921905584123,0.8700000000000006
-0.4886921905584123,0.8800000000000006
-0.4886921905584123,0.8900000000000006
-0.4886921905584123,0.9000000000000006
-0.4886921905584123,0.9100000000000006
-0.4886921905584123,0.9200000000000006
-0.4886921905584123,0.9300000000000006
-0.4886921905584123,0.9400000000000006
-0.47123889803846897,0.0
-0.47123889803846897,0.01
